Filename	Domain	Age	Sex	isSlavic	Source	OriginalName	NewlyAnnotated
novinky-train-50353	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-50354	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-50355	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-72213	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-72214	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-72215	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-72216	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-72217	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-72218	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-72219	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-64976	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-64977	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-64978	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-64979	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-64980	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-64981	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-64982	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-69439	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-69440	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-69441	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-69442	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-69443	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-69444	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-test-69445	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-35340	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-35341	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-35342	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-35343	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-35344	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-35345	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-35346	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-29794	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-29795	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-29796	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-29797	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-29798	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-29799	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-29800	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65280	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65281	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65282	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65283	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65284	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65285	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65286	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-56383	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-56384	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-56385	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-56386	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-56387	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-56388	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-56389	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65653	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65654	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65655	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65656	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65657	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65658	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-dev-65659	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-32066	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-32067	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-32068	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-32069	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-32070	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-32071	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
novinky-train-32073	Natives Web Informal	Unknown	Unknown	Unknown	Novinky.cz	Unknown	Yes
fb-Xparfemy.cz-4544	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4544	Yes
fb-Xparfemy.cz-4545	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4545	Yes
fb-Xparfemy.cz-4546	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4546	Yes
fb-Xparfemy.cz-4547	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4547	Yes
fb-Xparfemy.cz-4548	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4548	Yes
fb-Xparfemy.cz-4549	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4549	Yes
fb-Xparfemy.cz-4550	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4550	Yes
fb-Xparfemy.cz-4551	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4551	Yes
fb-Xparfemy.cz-4552	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4552	Yes
fb-Xparfemy.cz-4553	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4553	Yes
fb-Milka.cz.sk-2753	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2753	Yes
fb-Milka.cz.sk-2754	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2754	Yes
fb-Milka.cz.sk-2755	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2755	Yes
fb-Milka.cz.sk-2756	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2756	Yes
fb-Milka.cz.sk-2757	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2757	Yes
fb-Milka.cz.sk-2758	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2758	Yes
fb-Milka.cz.sk-2759	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2759	Yes
fb-Milka.cz.sk-2760	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2760	Yes
fb-Milka.cz.sk-2761	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2761	Yes
fb-Milka.cz.sk-2762	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2762	Yes
fb-kofolaceskoslovensko-222	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	222	Yes
fb-kofolaceskoslovensko-223	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	223	Yes
fb-kofolaceskoslovensko-224	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	224	Yes
fb-kofolaceskoslovensko-226	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	226	Yes
fb-kofolaceskoslovensko-227	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	227	Yes
fb-kofolaceskoslovensko-228	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	228	Yes
fb-kofolaceskoslovensko-229	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	229	Yes
fb-kofolaceskoslovensko-230	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	230	Yes
fb-kofolaceskoslovensko-231	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	231	Yes
fb-Xparfemy.cz-4585	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4585	Yes
fb-Xparfemy.cz-4586	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4586	Yes
fb-Xparfemy.cz-4587	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4587	Yes
fb-Xparfemy.cz-4589	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4589	Yes
fb-Xparfemy.cz-4590	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4590	Yes
fb-Xparfemy.cz-4591	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4591	Yes
fb-Xparfemy.cz-4592	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4592	Yes
fb-Xparfemy.cz-4593	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4593	Yes
fb-Xparfemy.cz-4594	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4594	Yes
fb-Xparfemy.cz-4595	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4595	Yes
fb-slevomat-5436	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5436	Yes
fb-slevomat-5437	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5437	Yes
fb-slevomat-5438	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5438	Yes
fb-slevomat-5439	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5439	Yes
fb-slevomat-5440	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5440	Yes
fb-slevomat-5441	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5441	Yes
fb-slevomat-5442	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5442	Yes
fb-slevomat-5443	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5443	Yes
fb-slevomat-5444	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5444	Yes
fb-slevomat-5445	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5445	Yes
fb-vodafoneCZ-8000	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8000	Yes
fb-vodafoneCZ-8001	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8001	Yes
fb-vodafoneCZ-8002	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8002	Yes
fb-vodafoneCZ-8003	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8003	Yes
fb-vodafoneCZ-8004	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8004	Yes
fb-vodafoneCZ-8005	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8005	Yes
fb-vodafoneCZ-8006	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8006	Yes
fb-vodafoneCZ-8007	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8007	Yes
fb-vodafoneCZ-8008	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8008	Yes
fb-vodafoneCZ-8009	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8009	Yes
fb-TmobileCz-7104	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7104	Yes
fb-TmobileCz-7105	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7105	Yes
fb-TmobileCz-7106	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7106	Yes
fb-TmobileCz-7107	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7107	Yes
fb-TmobileCz-7108	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7108	Yes
fb-TmobileCz-7109	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7109	Yes
fb-TmobileCz-7110	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7110	Yes
fb-TmobileCz-7111	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7111	Yes
fb-TmobileCz-7112	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7112	Yes
fb-TmobileCz-7113	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	7113	Yes
fb-slevomat-5406	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5406	Yes
fb-slevomat-5407	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5407	Yes
fb-slevomat-5408	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5408	Yes
fb-slevomat-5409	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5409	Yes
fb-slevomat-5410	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5410	Yes
fb-slevomat-5411	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5411	Yes
fb-slevomat-5412	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5412	Yes
fb-slevomat-5413	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5413	Yes
fb-slevomat-5414	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5414	Yes
fb-slevomat-5415	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5415	Yes
fb-slevomat-5719	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5719	Yes
fb-slevomat-5720	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5720	Yes
fb-slevomat-5721	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5721	Yes
fb-slevomat-5722	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5722	Yes
fb-slevomat-5723	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5723	Yes
fb-slevomat-5724	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5724	Yes
fb-slevomat-5725	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5725	Yes
fb-slevomat-5726	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5726	Yes
fb-slevomat-5727	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5727	Yes
fb-slevomat-5728	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5728	Yes
fb-vodafoneCZ-1442	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1442	Yes
fb-vodafoneCZ-1443	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1443	Yes
fb-vodafoneCZ-1444	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1444	Yes
fb-vodafoneCZ-1445	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1445	Yes
fb-vodafoneCZ-1446	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1446	Yes
fb-vodafoneCZ-1447	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1447	Yes
fb-vodafoneCZ-1448	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1448	Yes
fb-vodafoneCZ-1449	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1449	Yes
fb-vodafoneCZ-1450	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1450	Yes
fb-vodafoneCZ-1451	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1451	Yes
fb-Milka.cz.sk-6108	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6108	Yes
fb-Milka.cz.sk-6109	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6109	Yes
fb-Milka.cz.sk-6110	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6110	Yes
fb-Milka.cz.sk-6111	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6111	Yes
fb-Milka.cz.sk-6112	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6112	Yes
fb-Milka.cz.sk-6113	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6113	Yes
fb-Milka.cz.sk-6114	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6114	Yes
fb-Milka.cz.sk-6115	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6115	Yes
fb-Milka.cz.sk-6116	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6116	Yes
fb-Milka.cz.sk-6118	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6118	Yes
fb-slevomat-4114	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4114	Yes
fb-slevomat-4194	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4194	Yes
fb-slevomat-4359	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4359	Yes
fb-slevomat-4431	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4431	Yes
fb-slevomat-4579	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4579	Yes
fb-slevomat-4607	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	4607	Yes
fb-slevomat-5332	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5332	Yes
fb-slevomat-5333	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5333	Yes
fb-slevomat-5334	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5334	Yes
fb-slevomat-5335	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5335	Yes
fb-vodafoneCZ-3478	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3478	Yes
fb-vodafoneCZ-3479	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3479	Yes
fb-vodafoneCZ-3480	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3480	Yes
fb-vodafoneCZ-3481	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3481	Yes
fb-vodafoneCZ-3482	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3482	Yes
fb-vodafoneCZ-3483	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3483	Yes
fb-vodafoneCZ-3484	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3484	Yes
fb-vodafoneCZ-3485	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3485	Yes
fb-vodafoneCZ-3486	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3486	Yes
fb-vodafoneCZ-3487	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3487	Yes
fb-TmobileCz-6761	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6761	Yes
fb-TmobileCz-6762	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6762	Yes
fb-TmobileCz-6763	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6763	Yes
fb-TmobileCz-6764	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6764	Yes
fb-TmobileCz-6765	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6765	Yes
fb-TmobileCz-6766	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6766	Yes
fb-TmobileCz-6767	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6767	Yes
fb-TmobileCz-6768	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6768	Yes
fb-TmobileCz-6769	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6769	Yes
fb-TmobileCz-6770	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	6770	Yes
fb-zoopraha-1796	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1796	Yes
fb-zoopraha-1797	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1797	Yes
fb-zoopraha-1798	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1798	Yes
fb-zoopraha-1799	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1799	Yes
fb-zoopraha-1800	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1800	Yes
fb-zoopraha-1801	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1801	Yes
fb-zoopraha-1802	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1802	Yes
fb-zoopraha-1803	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1803	Yes
fb-zoopraha-1804	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1804	Yes
fb-zoopraha-1805	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	1805	Yes
fb-slevomat-5699	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5699	Yes
fb-slevomat-5700	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5700	Yes
fb-slevomat-5701	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5701	Yes
fb-slevomat-5702	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5702	Yes
fb-slevomat-5703	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5703	Yes
fb-slevomat-5704	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5704	Yes
fb-slevomat-5705	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5705	Yes
fb-slevomat-5706	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5706	Yes
fb-slevomat-5707	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5707	Yes
fb-slevomat-5708	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5708	Yes
fb-vodafoneCZ-3378	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3378	Yes
fb-vodafoneCZ-3379	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3379	Yes
fb-vodafoneCZ-3380	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3380	Yes
fb-vodafoneCZ-3381	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3381	Yes
fb-vodafoneCZ-3382	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3382	Yes
fb-vodafoneCZ-3383	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3383	Yes
fb-vodafoneCZ-3384	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3384	Yes
fb-vodafoneCZ-3385	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3385	Yes
fb-vodafoneCZ-3386	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3386	Yes
fb-vodafoneCZ-3387	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	3387	Yes
fb-zoopraha-9487	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9487	Yes
fb-zoopraha-9488	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9488	Yes
fb-zoopraha-9489	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9489	Yes
fb-zoopraha-9490	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9490	Yes
fb-zoopraha-9491	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9491	Yes
fb-zoopraha-9492	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9492	Yes
fb-zoopraha-9493	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9493	Yes
fb-zoopraha-9494	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9494	Yes
fb-zoopraha-9495	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9495	Yes
fb-zoopraha-9496	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	9496	Yes
fb-kofolaceskoslovensko-5199	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5199	Yes
fb-kofolaceskoslovensko-5200	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5200	Yes
fb-kofolaceskoslovensko-5201	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5201	Yes
fb-kofolaceskoslovensko-5202	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5202	Yes
fb-kofolaceskoslovensko-5203	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5203	Yes
fb-kofolaceskoslovensko-5204	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5204	Yes
fb-kofolaceskoslovensko-5205	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5205	Yes
fb-kofolaceskoslovensko-5206	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5206	Yes
fb-kofolaceskoslovensko-5207	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5207	Yes
fb-kofolaceskoslovensko-5208	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	5208	Yes
fb-TmobileCz-958	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	958	Yes
fb-TmobileCz-959	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	959	Yes
fb-TmobileCz-960	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	960	Yes
fb-TmobileCz-961	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	961	Yes
fb-TmobileCz-962	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	962	Yes
fb-TmobileCz-963	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	963	Yes
fb-TmobileCz-964	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	964	Yes
fb-TmobileCz-965	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	965	Yes
fb-TmobileCz-966	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	966	Yes
fb-TmobileCz-967	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	967	Yes
fb-vodafoneCZ-8362	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8362	Yes
fb-vodafoneCZ-8363	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8363	Yes
fb-vodafoneCZ-8364	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8364	Yes
fb-vodafoneCZ-8365	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8365	Yes
fb-vodafoneCZ-8366	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8366	Yes
fb-vodafoneCZ-8367	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8367	Yes
fb-vodafoneCZ-8368	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8368	Yes
fb-vodafoneCZ-8369	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8369	Yes
fb-vodafoneCZ-8370	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8370	Yes
fb-vodafoneCZ-8371	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	8371	Yes
fb-TmobileCz-2973	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2973	Yes
fb-TmobileCz-2974	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2974	Yes
fb-TmobileCz-2975	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2975	Yes
fb-TmobileCz-2976	Natives Web Informal	Unknown	Unknown	Unknown	Facebook	2976	Yes
